Rrs_412,Rrs_443,Rrs_469,Rrs_488,Rrs_531,Rrs_547,Rrs_555,Rrs_645,Rrs_667,Rrs_678,ratio_443_555,ratio_488_555,ratio_531_547,ratio_443_488,diff_488_555,diff_555_645,sum_443_488,sum_555_645,tri_443_488_555,tri_488_555_645,ndci,ndci_678,ci_green,ci_rededge,brr_green_blue,brr_red_green,chl_a
0.004329462990409718,0.018225782085558733,0.008724057894554497,0.024327405871115763,0.02670183339542962,0.028682783571146116,0.021286363896827216,0.011050095726940804,0.013081716225223616,0.0033362715656871317,0.8561784434133342,1.1428096963542607,0.9309034608073741,0.74915644625929,0.003041041974288547,0.010236268169886412,0.042553187956674496,0.03233645962376802,0.015184740111270186,0.01409113770122935,-0.31654521687791326,-0.7289781542805207,0.0030605818112684827,-0.007713824161253672,0.5002178379834061,0.5190917851781436,3.000985612471144
0.011655067089119004,0.01618119644092892,0.019281771253936753,0.03734986016861838,0.0077925259863406825,0.004666993788853524,0.017101839393798605,0.0024263168749402665,0.00279103414723149,0.008105790293233363,0.9461116992536416,2.1838397302708246,1.669352261125128,0.43322152067930453,0.020248020774819776,0.014675522518858338,0.0535310566095473,0.019528156268738873,-0.004066824333890856,0.022674337649760044,-0.7514673095401491,-0.3568638681377062,0.0009206429528696852,0.005679473418293096,0.31946912704169367,0.14186631933291938,0.7910112732925457
0.005536418928808061,0.008757767283384246,0.01826039757484177,0.018021013812487413,0.01870274695997664,0.034499633627218036,0.04093582245505705,0.01162363783961768,0.008750155892153656,0.025173862992666208,0.2139337339384135,0.44021525686982627,0.542098651348298,0.48594831712513775,-0.022914808642569638,0.02931218461543937,0.02677878109587166,0.05255946029467473,0.031672575925953884,-0.011291170802951958,-0.5576850821150284,-0.2384177286265553,0.032178055171672805,0.013550225153048528,1.5286093007447201,0.28394089092720426,6.542921117689908
0.005361537777238483,0.015770702183643313,0.006617838337993657,0.01678809667929267,0.0038386069873290523,0.030444015429820403,0.01893345247606804,0.01417857169863163,0.015889170134522023,0.005667168360136517,0.8329103893326988,0.8866428379965975,0.126083266279747,0.9393419124862492,-0.0021453557967753695,0.00475488077743641,0.032558798862935986,0.03311202417469967,0.017916057980418683,0.01203321590185626,-0.1435954853398568,-0.5392443125701872,0.0031627502924247257,-0.008511403338495111,0.5814978328266236,0.7488239607959329,2.495902397915954
0.018257433830118665,0.007231433870552883,0.005761485837438316,0.045580803198782535,0.0023337453035138242,0.005998165428090314,0.004220367651429029,0.001447603771482384,0.0027951151449121144,0.002320405811180865,1.7130547414189043,10.797638813419248,0.38901166028633993,0.15864738476923682,0.041360435547353504,0.0027727638799466448,0.05281223706933542,0.005667971422911413,-0.03412900167680062,0.04280803931883589,-0.4891123403339783,-0.29043528503510097,-0.0030110662191238542,0.0008728020396984808,0.07991117162328744,0.3429229318589053,0.09829154288087895
0.008670520739267176,0.013162898738284643,0.01149665574887726,0.01614972947236518,0.03159281346662361,0.014519621593495163,0.04287842978130921,0.014093473063637302,0.011664511835217873,0.032157380522486116,0.30697466839967735,0.3766311621850138,2.1757204581914262,0.8150033570190816,-0.026728700308944028,0.028784956717671905,0.029312628210649824,0.056971902844946506,0.03989159904722867,-0.012635227245306725,-0.5052394257672115,-0.14287719874309243,0.029715531043024566,0.018063907458848814,1.4627472748573376,0.3286767836119997,16.866305657267546
0.016919774077051978,0.01349783615838639,0.019991808000744276,0.026142845122969792,0.008121889441908267,0.026628259387949178,0.02858685351107517,0.010380015665888517,0.017802858147412413,0.018810112692931247,0.47215283767832433,0.9144738730678691,0.3049986979954746,0.5162911612617873,-0.0024440083881053787,0.018206837845186653,0.039640681281356185,0.03896686917696369,0.01594184454649177,0.007936007277783139,-0.4672269289989774,-0.20626920522420056,0.01508901735268878,0.00843009702704273,0.7211312080378338,0.3630918166649767,4.209325679048494
0.006211022568032318,0.00406238076766359,0.018455231715236907,0.008905024832771346,0.02120861032782249,0.027213930019425472,0.02547902890068958,0.02268274661522628,0.011711363727431263,0.013962206291988136,0.15943391522423458,0.34949037410747774,0.7793005645314616,0.45613849545032903,-0.016574004067918233,0.0027962822854632995,0.012967405600434936,0.048161775515915856,0.020636384835581823,0.0061087425473080464,-0.05805899380817953,-0.2919921386919647,0.02141664813302599,-0.008720540323238143,1.9647001864157505,0.8902166753277271,5.325903900942203
0.0203113215906901,0.00546305747896913,0.0286564398279065,0.009519416941999481,0.005234611618654154,0.006987253776689918,0.012412082607096725,0.0027411523288090192,0.0016687199444384154,0.0017898985611826414,0.4401048193980299,0.7668858125988064,0.749058604041366,0.5738254440169275,-0.0028926656650972438,0.009670930278287707,0.014982474420968611,0.015153234935905743,0.008355723144066374,-0.00015151333628822452,-0.6381668437364563,-0.7478841181341169,0.006949025128127595,-0.0009512537676263778,0.8283848097158725,0.22082768765607555,0.09324270106073848
0.012346650728852302,0.020377675044231346,0.01678446713650027,0.023535539653105664,0.003690779528165833,0.015676060101249546,0.012472258310867363,0.005716646467397385,0.002556030391336872,0.004715288302115223,1.6337090547124513,1.8868798405786447,0.2354254882183974,0.8657889113934595,0.011063281342238301,0.006755611843469978,0.043913214697337014,0.01818890477826475,0.009314393701993044,0.016779927809635685,-0.3713934693898072,-0.45128713808142834,-0.007905416733363983,-0.001001358165282162,0.2840141488770307,0.4583122007837151,0.6622176590249141
